880,31,5.0
227,31,4.0
990,31,5.0
953,31,5.0
433,31,3.0
631,31,3.0
997,31,5.0
510,31,3.0
172,31,5.0
725,31,5.0
863,31,5.0
599,31,5.0
462,31,5.0
419,31,5.0
310,31,5.0
401,31,5.0
83,31,5.0
858,32,4.0
1412,32,5.0
426,32,4.0
850,32,5.0
1276,32,5.0
708,32,3.0
114,32,5.0
973,32,5.0
1083,32,3.0
851,32,5.0
948,33,5.0
477,33,5.0
160,33,5.0
493,33,5.0
702,33,5.0
1388,34,4.0
31,34,4.0
1234,34,5.0
493,34,4.0
1194,34,4.0
702,34,5.0
514,35,4.0
958,35,5.0
389,35,5.0
470,35,1.0
553,35,4.0
1249,35,5.0
441,35,2.0
969,35,1.0
934,35,4.0
244,35,3.0
371,35,5.0
1194,35,4.0
1017,35,3.0
520,35,5.0
1418,35,5.0
1377,35,5.0
1255,36,4.0
136,36,4.0
1048,36,4.0
1203,36,5.0
1000,36,5.0
246,36,5.0
160,36,4.0
170,36,4.0
857,37,5.0
820,37,5.0
1123,37,4.0
84,37,5.0
864,38,3.0
372,38,5.0
744,38,5.0
1326,38,4.0
389,38,5.0
877,38,5.0
170,38,4.0
676,38,5.0
1194,38,5.0
1418,38,5.0
1391,39,5.0
779,39,5.0
1137,39,5.0
1418,39,5.0
1232,39,5.0
112,40,5.0
68,40,3.0
529,40,5.0
1203,40,5.0
786,40,5.0
132,40,4.0
874,40,5.0
991,40,5.0
483,41,5.0
399,41,5.0
1095,41,5.0
35,41,4.0
346,41,5.0
311,41,5.0
1300,41,5.0
201,41,5.0
1123,41,3.0
948,41,5.0
891,41,5.0
847,41,5.0
187,41,4.0
160,41,3.0
1141,41,4.0
419,41,5.0
175,41,3.0
1194,41,3.0
1412,42,5.0
1267,42,5.0
496,42,5.0
836,42,4.0
1252,42,5.0
900,43,5.0
860,43,5.0
1236,43,4.0
1346,43,5.0
809,43,4.0
730,43,5.0
13,43,5.0
640,43,5.0
451,43,5.0
409,43,3.0
946,43,5.0
1130,43,5.0
40,43,5.0
1255,44,5.0
136,44,4.0
1048,44,4.0
429,44,4.0
156,44,4.0
461,44,5.0
311,44,5.0
19,44,5.0
400,44,5.0
180,44,5.0
710,44,5.0
994,44,5.0
119,44,5.0
1113,44,5.0
1178,44,5.0
1290,44,4.0
377,44,5.0
607,44,4.0
692,44,1.0
686,44,5.0
909,44,2.0
901,44,3.0
31,44,2.0
1245,44,5.0
1223,44,3.0
351,44,4.0
1233,44,4.0
9,44,5.0
652,44,5.0
968,44,5.0
992,44,4.0
866,44,5.0
17,44,5.0
1043,44,5.0
1258,44,3.0
876,44,5.0
797,44,5.0
771,44,5.0
265,44,5.0
191,44,4.0
590,44,5.0
171,44,5.0
762,44,5.0
85,44,4.0
924,44,5.0
548,44,3.0
742,44,5.0
185,44,5.0
294,44,4.0
1183,44,4.0
856,45,5.0
921,45,5.0
595,45,3.0
533,46,5.0
1355,46,4.0
1041,46,4.0
1242,46,4.0
784,46,5.0
1344,46,5.0
703,46,4.0
218,46,5.0
1066,46,4.0
113,46,5.0
1126,46,4.0
84,46,2.0
801,46,5.0
10,46,1.0
1191,46,1.0
630,46,5.0
803,46,5.0
1341,46,2.0
1131,46,5.0
547,46,5.0
18,46,4.0
778,46,4.0
832,46,5.0
431,46,3.0
1264,46,3.0
1233,46,4.0
699,46,4.0
308,46,4.0
208,46,4.0
596,46,5.0
667,46,5.0
497,46,5.0
494,46,4.0
1295,46,5.0
689,46,4.0
896,46,5.0
721,46,5.0
1255,47,5.0
209,47,5.0
878,47,5.0
1239,47,4.0
1340,47,5.0
351,47,5.0
768,47,2.0
598,47,5.0
342,47,5.0
1268,47,4.0
641,47,5.0
181,48,5.0
100,48,5.0
374,48,4.0
1207,48,5.0
20,49,5.0
218,49,4.0
382,49,5.0
695,49,5.0
1416,49,5.0
1158,50,5.0
60,50,5.0
967,50,4.0
658,50,5.0
880,50,5.0
958,50,5.0
492,50,5.0
236,50,5.0
1022,50,5.0
80,50,5.0
990,50,5.0
966,50,5.0
1423,50,5.0
678,50,5.0
652,50,4.0
572,50,5.0
157,50,5.0
1300,51,5.0
553,51,2.0
718,51,4.0
382,51,5.0
1023,51,4.0
419,51,3.0
237,51,4.0
1249,52,1.0
1219,52,5.0
1065,52,5.0
544,52,5.0
856,53,5.0
761,53,5.0
1142,53,4.0
1416,53,5.0
222,54,5.0
1321,54,4.0
380,54,5.0
1326,54,5.0
801,54,4.0
1267,54,3.0
403,54,2.0
1194,54,5.0
951,54,5.0
608,54,5.0
1318,55,5.0
998,55,5.0
31,55,5.0
469,55,5.0
1332,55,4.0
860,56,5.0
1413,56,5.0
834,56,3.0
1264,56,5.0
144,56,4.0
682,57,5.0
34,57,5.0
966,57,3.0
431,57,5.0
1140,57,5.0
1093,57,5.0
879,57,5.0
981,58,4.0
389,58,5.0
27,58,5.0
404,58,3.0
820,59,5.0
1034,59,5.0
1284,59,5.0
697,59,5.0
1220,59,5.0
946,59,3.0
564,59,5.0
520,59,4.0
517,60,5.0
1034,60,5.0
833,60,1.0
1119,60,5.0
797,60,5.0
532,60,5.0
914,60,4.0
608,60,5.0
341,61,5.0
35,61,5.0
1035,61,5.0
429,61,4.0
68,61,4.0
156,61,5.0
222,61,5.0
471,61,5.0
311,61,5.0
1162,61,5.0
448,61,5.0
781,61,5.0
254,61,5.0
193,61,5.0
540,61,5.0
1109,61,5.0
389,61,5.0
570,61,5.0
315,61,5.0
1267,61,2.0
169,61,5.0
686,61,5.0
537,61,5.0
988,61,4.0
1220,61,5.0
235,61,5.0
476,61,5.0
293,61,5.0
1102,61,5.0
1281,61,5.0
536,61,5.0
158,61,5.0
1098,61,5.0
487,61,5.0
348,61,5.0
457,61,5.0
255,61,5.0
598,61,5.0
1261,61,5.0
450,61,5.0
390,61,5.0
1073,61,4.0
185,61,4.0
365,61,4.0
280,62,5.0
399,62,5.0
1042,62,2.0
662,62,4.0
932,62,5.0
651,62,4.0
1267,62,4.0
11,62,5.0
547,62,4.0
149,62,3.0
44,62,5.0
1210,62,5.0
1058,62,5.0
1078,62,5.0
1012,62,4.0
1171,62,5.0
367,62,5.0
548,62,4.0
83,62,5.0
349,63,5.0
150,63,5.0
780,63,5.0
998,63,5.0
44,63,5.0
943,63,5.0
771,63,4.0
764,64,5.0
998,64,5.0
904,64,5.0
697,64,5.0
1045,64,4.0
256,64,5.0
1108,64,5.0
1083,64,5.0
399,65,4.0
922,65,5.0
1293,65,5.0
801,65,5.0
57,65,5.0
1178,65,5.0
149,65,4.0
1216,65,4.0
1209,65,3.0
399,66,3.0
397,66,5.0
922,66,4.0
152,66,5.0
78,66,3.0
1282,66,3.0
486,66,3.0
1267,66,5.0
1298,66,5.0
187,66,5.0
1047,66,5.0
1327,66,5.0
1208,66,5.0
158,66,1.0
1378,66,4.0
1122,66,5.0
85,66,5.0
1035,67,5.0
408,67,5.0
774,67,5.0
480,67,4.0
124,67,5.0
403,67,5.0
606,67,2.0
787,67,5.0
452,67,5.0
260,67,5.0
185,67,5.0
1221,68,5.0
78,68,3.0
566,68,5.0
1090,68,5.0
235,68,4.0
409,68,5.0
1156,68,5.0
452,68,5.0
260,68,5.0
191,68,3.0
814,68,3.0
399,69,3.0
1293,69,4.0
515,69,4.0
791,69,3.0
592,69,3.0
132,69,5.0
532,69,4.0
1295,69,3.0
489,70,4.0
622,70,5.0
804,70,5.0
1162,70,5.0
106,70,5.0
1365,70,5.0
1277,70,5.0
1153,70,5.0
114,70,5.0
1145,70,5.0
641,70,4.0
177,71,3.0
447,71,4.0
253,71,5.0
1413,71,3.0
764,71,5.0
318,71,5.0
1137,71,4.0
944,71,3.0
1063,71,3.0
941,71,4.0
1030,71,5.0
1032,71,5.0
52,71,5.0
1107,71,4.0
1327,71,5.0
1404,71,4.0
223,71,3.0
1079,71,4.0
1041,72,4.0
240,72,5.0
752,72,5.0
613,72,5.0
400,72,4.0
774,72,5.0
1413,72,5.0
23,72,5.0
335,72,4.0
486,72,4.0
728,72,5.0
169,72,4.0
692,72,5.0
897,72,5.0
1009,72,5.0
170,72,5.0
228,72,5.0
1144,72,1.0
1338,72,5.0
1273,72,5.0
401,72,3.0
484,72,3.0
762,72,5.0
442,72,5.0
1008,73,5.0
1251,73,5.0
272,73,4.0
1104,73,5.0
309,73,3.0
869,73,5.0
811,73,4.0
903,73,5.0
131,73,5.0
1218,73,5.0
258,73,4.0
306,74,5.0
587,74,5.0
517,74,5.0
49,74,5.0
749,74,5.0
793,74,4.0
107,74,5.0
877,74,4.0
119,74,5.0
557,74,5.0
1228,74,4.0
1105,74,5.0
1249,74,5.0
1174,74,5.0
172,74,5.0
115,74,5.0
576,74,4.0
1199,74,5.0
614,74,5.0
949,74,5.0
61,74,3.0
217,74,3.0
1201,74,5.0
564,74,5.0
438,74,5.0
520,74,5.0
231,74,4.0
121,74,5.0
1322,74,5.0
1206,75,2.0
1349,75,5.0
1056,75,4.0
520,75,5.0
59,75,4.0
15,76,5.0
65,76,5.0
1185,76,5.0
846,76,5.0
1075,76,5.0
1222,76,5.0
559,76,5.0
279,76,5.0
434,76,3.0
784,77,4.0
763,77,5.0
149,77,5.0
52,77,4.0
67,77,5.0
599,77,5.0
1046,77,5.0
782,77,5.0
665,77,5.0
639,78,5.0
759,78,5.0
1132,78,3.0
274,78,4.0
564,78,5.0
1130,78,5.0
200,79,3.0
65,79,5.0
736,79,5.0
476,79,4.0
1086,79,5.0
528,80,5.0
491,80,5.0
1220,80,5.0
965,80,5.0
75,80,5.0
1063,81,5.0
953,81,5.0
70,81,5.0
1149,81,5.0
71,81,5.0
218,82,4.0
682,82,5.0
67,82,4.0
1387,82,5.0
1338,82,5.0
1359,82,5.0
738,83,5.0
281,83,5.0
810,83,5.0
57,83,1.0
610,83,5.0
399,84,5.0
136,84,4.0
1127,84,4.0
16,84,5.0
226,84,5.0
514,84,4.0
122,84,5.0
106,84,2.0
183,84,3.0
1423,84,5.0
170,84,5.0
1387,84,4.0
1217,84,5.0
1302,84,5.0
823,85,5.0
284,85,4.0
792,85,5.0
837,85,5.0
49,86,5.0
1027,86,4.0
370,86,5.0
669,86,4.0
65,87,4.0
264,87,5.0
107,87,5.0
1027,87,4.0
1343,87,5.0
1165,88,5.0
888,88,5.0
517,88,5.0
65,88,5.0
1220,88,5.0
786,88,5.0
500,88,5.0
1393,88,4.0
300,89,5.0
1351,89,5.0
9,89,4.0
531,89,4.0
731,89,5.0
46,90,5.0
989,90,5.0
947,90,4.0
63,90,5.0
21,90,5.0
1105,90,5.0
778,90,4.0
170,90,5.0
1096,90,2.0
929,90,4.0
1088,91,5.0
112,91,3.0
587,91,2.0
300,91,1.0
923,91,5.0
64,91,5.0
1197,91,5.0
259,91,1.0
1124,91,5.0
1196,91,4.0
75,91,5.0
642,91,5.0
325,91,5.0
670,92,5.0
804,92,5.0
826,92,5.0
146,92,5.0
810,92,5.0
135,92,4.0
410,92,5.0
10,92,5.0
139,92,5.0
597,92,4.0
1197,92,5.0
338,92,4.0
149,92,4.0
1196,92,4.0
490,92,5.0
555,92,5.0
650,92,5.0
837,92,5.0
1286,92,5.0
89,92,5.0
1289,92,5.0
545,93,5.0
711,93,5.0
63,93,5.0
1029,93,5.0
738,94,5.0
286,94,5.0
1238,94,4.0
639,94,5.0
535,94,5.0
1172,94,4.0
931,94,5.0
888,94,4.0
1348,94,5.0
1050,94,4.0
527,94,4.0
1041,94,5.0
471,94,5.0
15,94,4.0
240,94,4.0
502,94,4.0
422,94,5.0
448,94,5.0
1025,94,5.0
19,94,5.0
39,94,5.0
756,94,5.0
779,94,5.0
880,94,5.0
898,94,5.0
579,94,5.0
427,94,5.0
318,94,4.0
257,94,5.0
193,94,5.0
1424,94,4.0
1146,94,5.0
189,94,5.0
862,94,5.0
1109,94,5.0
1282,94,5.0
1227,94,5.0
711,94,5.0
412,94,5.0
986,94,2.0
1137,94,5.0
891,94,5.0
1267,94,5.0
947,94,4.0
690,94,5.0
62,94,5.0
585,94,5.0
305,94,5.0
245,94,5.0
1298,94,4.0
913,94,5.0
153,94,4.0
551,94,5.0
102,94,5.0
1103,94,5.0
440,94,5.0
952,94,5.0
718,94,5.0
1219,94,5.0
818,94,3.0
725,94,4.0
38,94,4.0
714,94,5.0
52,94,4.0
1107,94,5.0
496,94,5.0
592,94,4.0
773,94,5.0
44,94,3.0
464,94,5.0
273,94,5.0
66,94,5.0
1099,94,5.0
565,94,4.0
330,94,5.0
1014,94,5.0
158,94,5.0
871,94,4.0
173,94,3.0
449,94,5.0
205,94,5.0
694,94,4.0
41,94,5.0
1258,94,5.0
1407,94,5.0
1007,94,4.0
731,94,5.0
700,94,5.0
1275,94,5.0
100,94,4.0
1144,94,4.0
1338,94,5.0
137,94,2.0
843,94,4.0
260,94,5.0
1261,94,5.0
1213,94,5.0
1134,94,4.0
266,94,5.0
643,94,5.0
216,94,5.0
401,94,5.0
601,94,5.0
1283,94,4.0
110,94,5.0
938,94,5.0
1171,94,5.0
1295,94,5.0
367,94,2.0
467,94,3.0
231,94,5.0
1086,94,5.0
322,94,3.0
1279,94,4.0
303,94,5.0
157,94,5.0
1265,94,5.0
154,95,3.0
489,95,5.0
1168,95,5.0
240,95,5.0
779,95,4.0
716,95,5.0
647,95,5.0
944,95,3.0
1294,95,5.0
38,95,4.0
1152,95,5.0
559,95,5.0
1301,95,5.0
1046,95,5.0
419,95,5.0
825,95,5.0
65,96,5.0
585,96,5.0
1228,96,5.0
531,96,5.0
100,96,3.0
8,96,4.0
610,96,4.0
812,97,4.0
551,97,5.0
396,97,5.0
187,97,5.0
290,97,3.0
184,97,5.0
1393,97,3.0
185,97,5.0
812,98,4.0
774,98,4.0
624,98,3.0
577,98,4.0
1134,98,4.0
1262,99,5.0
419,99,4.0
1268,99,5.0
898,100,5.0
1272,100,5.0
1070,100,5.0
1049,100,4.0
27,100,5.0
293,100,5.0
308,100,4.0
386,101,4.0
1128,101,5.0
1225,101,5.0
946,101,5.0
406,101,5.0
1252,101,5.0
367,101,5.0
663,102,4.0
888,102,5.0
1169,102,5.0
152,102,5.0
1237,102,5.0
1041,103,5.0
284,103,2.0
465,103,5.0
1026,103,5.0
241,103,5.0
55,103,5.0
1103,103,4.0
988,103,5.0
791,103,5.0
72,103,5.0
370,103,5.0
165,103,5.0
614,103,5.0
560,103,5.0
1002,103,5.0
1039,103,5.0
723,103,5.0
722,103,4.0
1295,103,5.0
548,103,3.0
322,103,5.0
1279,103,3.0
1323,104,4.0
1077,104,3.0
1117,104,5.0
854,104,5.0
791,104,5.0
871,104,5.0
1039,104,5.0
984,104,5.0
467,104,4.0
790,104,1.0
319,105,5.0
707,105,4.0
158,105,3.0
1387,105,5.0
1183,105,3.0
397,106,5.0
1026,106,2.0
777,106,5.0
783,106,5.0
638,106,5.0
274,106,5.0
791,106,5.0
1354,106,2.0
1387,106,4.0
1133,106,5.0
655,106,5.0
946,106,3.0
663,107,4.0
1169,107,5.0
880,107,5.0
415,107,5.0
65,107,5.0
257,107,5.0
1117,107,5.0
783,107,5.0
274,107,5.0
243,107,5.0
786,107,3.0
624,107,5.0
723,107,5.0
1392,108,4.0
998,108,5.0
287,108,5.0
229,108,5.0
351,108,4.0
1262,108,5.0
1166,108,5.0
1237,108,5.0
820,109,5.0
514,109,5.0
426,109,5.0
1272,109,5.0
1003,109,4.0
638,109,5.0
655,109,5.0
933,109,5.0
540,110,5.0
534,110,5.0
188,110,5.0
42,111,4.0
1425,111,4.0
509,111,5.0
1251,112,5.0
197,112,5.0
426,112,3.0
131,112,3.0
1054,112,5.0
145,113,5.0
629,113,4.0
32,113,3.0
951,113,5.0
1210,114,3.0
1428,114,3.0
1194,114,5.0
1205,114,4.0
473,115,2.0
65,115,5.0
805,115,5.0
145,115,5.0
1084,115,5.0
908,115,4.0
67,115,5.0
441,115,5.0
623,115,5.0
758,115,3.0
1393,115,4.0
1273,115,4.0
85,115,4.0
1205,115,5.0
157,115,4.0
1255,116,5.0
177,116,5.0
1394,116,5.0
385,116,4.0
704,116,5.0
289,116,2.0
240,116,4.0
752,116,5.0
465,116,5.0
967,116,4.0
1323,116,5.0
47,116,5.0
779,116,4.0
227,116,4.0
65,116,5.0
1272,116,5.0
528,116,4.0
4,116,5.0
743,116,5.0
340,116,5.0
1142,116,5.0
1227,116,5.0
777,116,5.0
557,116,5.0
822,116,5.0
63,116,3.0
808,116,4.0
686,116,4.0
153,116,4.0
666,116,3.0
964,116,5.0
504,116,5.0
221,116,5.0
1197,116,5.0
1107,116,5.0
1152,116,5.0
459,116,4.0
256,116,1.0
501,116,4.0
307,116,5.0
1199,116,5.0
536,116,5.0
205,116,5.0
615,116,5.0
819,116,5.0
114,116,5.0
984,116,5.0
1286,116,5.0
99,116,5.0
1283,116,3.0
825,116,5.0
742,116,5.0
814,116,4.0
613,117,5.0
779,117,4.0
355,117,5.0
65,117,5.0
1257,117,5.0
1349,117,5.0
617,117,3.0
312,117,5.0
618,117,5.0
645,117,5.0
968,117,5.0
1273,117,4.0
1283,117,5.0
225,118,4.0
1118,118,5.0
1070,118,5.0
127,118,4.0
595,118,3.0
367,118,5.0
815,119,5.0
164,119,5.0
225,119,4.0
429,120,5.0
385,120,5.0
156,120,5.0
375,120,5.0
626,120,5.0
1363,120,5.0
1254,120,5.0
898,120,5.0
369,120,5.0
50,120,4.0
1109,120,5.0
674,120,5.0
1248,120,5.0
64,120,5.0
186,120,5.0
246,120,5.0
1190,120,5.0
903,120,4.0
345,120,5.0
1329,120,5.0
488,120,5.0
600,120,5.0
645,120,5.0
1014,120,5.0
624,120,5.0
188,120,5.0
635,120,5.0
797,120,5.0
1237,120,5.0
174,120,4.0
216,120,5.0
401,120,5.0
601,120,5.0
94,120,5.0
346,121,5.0
898,121,5.0
168,121,5.0
1075,121,5.0
669,121,4.0
223,121,4.0
872,121,5.0
988,122,4.0
1423,122,5.0
128,122,5.0
255,122,5.0
564,122,3.0
484,122,5.0
1264,123,5.0
461,124,5.0
359,124,5.0
898,124,5.0
1184,124,3.0
1041,125,5.0
1310,125,5.0
163,125,5.0
184,125,4.0
893,126,4.0
399,126,5.0
60,126,4.0
1394,126,5.0
733,126,5.0
380,126,5.0
915,126,3.0
937,127,5.0
226,127,5.0
95,127,5.0
163,127,5.0
1234,127,5.0
1350,127,5.0
233,127,5.0
1157,127,5.0
542,127,5.0
520,127,4.0
625,128,5.0
347,128,4.0
224,128,3.0
1353,128,4.0
1251,129,5.0
713,129,3.0
63,129,4.0
503,129,1.0
351,129,5.0
778,129,5.0
124,129,4.0
1098,129,4.0
175,129,5.0
661,129,4.0
1173,130,5.0
399,130,5.0
43,130,5.0
619,130,4.0
533,130,5.0
1176,130,5.0
222,130,5.0
1019,130,4.0
898,130,5.0
1424,130,5.0
734,130,5.0
594,130,5.0
827,130,4.0
378,130,5.0
846,130,5.0
986,130,5.0
356,130,4.0
666,130,5.0
1103,130,4.0
1190,130,3.0
567,130,3.0
746,130,5.0
370,130,5.0
279,130,5.0
398,130,5.0
1208,130,5.0
74,130,4.0
348,130,4.0
1320,130,5.0
184,130,4.0
787,130,3.0
202,130,5.0
1110,130,4.0
611,130,5.0
171,130,5.0
1343,130,3.0
996,130,5.0
1279,130,5.0
336,130,5.0
810,131,5.0
50,131,5.0
356,131,4.0
292,131,5.0
1332,131,5.0
652,131,4.0
629,131,2.0
507,132,5.0
779,132,2.0
909,132,3.0
1102,132,5.0
1314,132,5.0
247,132,4.0
210,132,5.0
835,133,5.0
931,133,5.0
541,133,5.0
779,133,3.0
975,133,5.0
236,133,5.0
347,133,5.0
572,133,5.0
641,133,4.0
436,133,3.0
18,134,1.0
343,134,5.0
391,134,4.0
1338,134,5.0
1115,134,4.0
1080,134,3.0
1255,135,4.0
755,135,5.0
1205,135,1.0
507,136,5.0
703,136,5.0
575,136,5.0
268,136,5.0
397,137,5.0
779,137,4.0
884,137,4.0
1325,137,5.0
1056,137,5.0
170,137,5.0
59,137,3.0
869,138,4.0
741,138,4.0
1218,138,5.0
258,138,5.0
479,139,4.0
832,139,5.0
683,139,5.0
1175,139,5.0
1321,140,5.0
352,140,5.0
1046,140,5.0
1078,140,5.0
1251,141,5.0
1104,141,5.0
573,141,5.0
1330,141,1.0
296,141,5.0
519,141,5.0
399,142,5.0
417,142,5.0
558,142,4.0
1295,142,5.0
1172,143,5.0
827,143,4.0
58,143,5.0
599,143,5.0
940,143,5.0
282,143,5.0
342,143,5.0
1266,143,5.0
157,143,5.0
272,144,5.0
811,144,5.0
681,144,5.0
279,144,4.0
519,144,5.0
1218,144,5.0
399,145,5.0
514,145,4.0
24,145,5.0
852,145,5.0
183,145,5.0
875,145,5.0
817,145,4.0
731,145,5.0
520,145,4.0
962,145,4.0
1418,145,5.0
851,145,5.0
365,145,3.0
1192,146,5.0
1285,146,5.0
911,146,4.0
852,146,5.0
309,146,4.0
1306,146,4.0
921,146,5.0
87,146,5.0
1366,147,5.0
155,147,5.0
22,147,5.0
342,147,4.0
735,147,5.0
286,148,5.0
1254,148,5.0
218,148,5.0
584,148,5.0
1423,148,5.0
650,148,5.0
73,148,3.0
661,148,5.0
179,148,5.0
310,148,5.0
1252,148,5.0
401,148,4.0
908,149,5.0
586,149,5.0
599,149,3.0
348,149,4.0
1251,150,5.0
272,150,4.0
752,150,4.0
1104,150,3.0
869,150,5.0
519,150,5.0
1054,150,5.0
522,151,5.0
605,151,4.0
1104,151,5.0
1250,151,4.0
309,151,4.0
830,151,5.0
859,151,5.0
587,152,5.0
408,152,5.0
752,152,3.0
983,152,4.0
979,152,5.0
921,152,5.0
672,152,4.0
700,152,3.0
1116,152,4.0
668,153,5.0
250,153,5.0
518,153,5.0
837,153,4.0
1273,153,5.0
1111,153,5.0
1167,153,5.0
637,153,5.0
633,154,5.0
399,154,5.0
541,154,5.0
1071,154,5.0
659,154,5.0
209,154,4.0
809,154,3.0
1113,154,5.0
246,154,5.0
1060,154,5.0
487,154,5.0
81,154,5.0
772,154,5.0
984,154,5.0
1011,154,5.0
1053,154,5.0
562,155,5.0
461,155,4.0
1034,155,5.0
878,155,4.0
505,155,5.0
997,155,5.0
1170,155,5.0
866,155,3.0
316,155,5.0
1115,155,4.0
475,155,5.0
839,155,5.0
306,156,1.0
46,156,5.0
43,156,5.0
931,156,4.0
1035,156,5.0
522,156,5.0
1318,156,5.0
1251,156,5.0
530,156,4.0
226,156,5.0
932,156,4.0
550,156,5.0
166,156,5.0
1025,156,5.0
196,156,5.0
1308,156,4.0
1323,156,2.0
380,156,5.0
981,156,5.0
779,156,4.0
898,156,3.0
1426,156,5.0
225,156,5.0
427,156,5.0
257,156,5.0
193,156,5.0
278,156,5.0
710,156,4.0
1003,156,5.0
594,156,5.0
724,156,5.0
50,156,5.0
1293,156,5.0
378,156,4.0
846,156,4.0
389,156,5.0
1189,156,5.0
986,156,5.0
287,156,5.0
139,156,5.0
516,156,5.0
852,156,5.0
904,156,5.0
980,156,5.0
686,156,4.0
897,156,5.0
1105,156,5.0
138,156,5.0
381,156,4.0
1230,156,4.0
302,156,5.0
